loss,reconstruction_loss,kl_loss,epoch,step,validation_loss
0.23121628165245056,0.0651753842830658,0.16604089736938477,292,1171,
,,,292,1171,0.1614273190498352
0.18301358819007874,0.06307388097047806,0.11993971467018127,293,1175,
,,,293,1175,0.16467979550361633
0.21142034232616425,0.06257782876491547,0.14884251356124878,294,1179,
,,,294,1179,0.1598782241344452
0.1800641417503357,0.06264933943748474,0.11741480231285095,295,1183,
,,,295,1183,0.1549273133277893
0.1538950800895691,0.06280822306871414,0.09108686447143555,296,1187,
,,,296,1187,0.15328365564346313
0.1373080015182495,0.06241670995950699,0.07489129900932312,297,1191,
,,,297,1191,0.15349072217941284
0.16005845367908478,0.0608491487801075,0.09920930862426758,298,1195,
,,,298,1195,0.1846063733100891
0.20540395379066467,0.06070708855986595,0.14469686150550842,299,1199,
,,,299,1199,0.15124520659446716
0.19062337279319763,0.05979334935545921,0.13083001971244812,300,1203,
,,,300,1203,0.1504654586315155
0.13361114263534546,0.05923464521765709,0.07437649369239807,301,1207,
,,,301,1207,0.15469154715538025
0.14439524710178375,0.05939387157559395,0.0850013792514801,302,1211,
,,,302,1211,0.1393921673297882
0.1432695984840393,0.058610230684280396,0.08465936779975891,303,1215,
,,,303,1215,0.13526791334152222
0.13046720623970032,0.05701684579253197,0.07345035672187805,304,1219,
,,,304,1219,0.12638112902641296
0.17490456998348236,0.05755234882235527,0.11735221743583679,305,1223,
,,,305,1223,0.11800020933151245
0.11481815576553345,0.05748942121863365,0.0573287308216095,306,1227,
,,,306,1227,0.1253562867641449
0.11632771790027618,0.05678693577647209,0.059540778398513794,307,1231,
,,,307,1231,0.11685214936733246
0.1396632194519043,0.05537721514701843,0.08428600430488586,308,1235,
,,,308,1235,0.12648028135299683
0.15381161868572235,0.055145371705293655,0.098666250705719,309,1239,
,,,309,1239,0.11953863501548767
0.24291855096817017,0.055110782384872437,0.18780776858329773,310,1243,
,,,310,1243,0.1257336437702179
0.1128583550453186,0.055189669132232666,0.05766868591308594,311,1247,
,,,311,1247,0.14937788248062134
0.14404776692390442,0.054147280752658844,0.08990049362182617,312,1251,
,,,312,1251,0.13882863521575928
0.18127015233039856,0.053892411291599274,0.12737774848937988,313,1255,
,,,313,1255,0.13123129308223724
0.16332103312015533,0.05235068127512932,0.11097034811973572,314,1259,
,,,314,1259,0.1367654651403427
0.15253151953220367,0.05310707166790962,0.09942445158958435,315,1263,
,,,315,1263,0.12215819954872131
0.18882349133491516,0.05259266495704651,0.13623082637786865,316,1267,
,,,316,1267,0.12044061720371246
0.11764325201511383,0.05116407945752144,0.06647917628288269,317,1271,
,,,317,1271,0.1119469404220581
0.11600777506828308,0.05170946940779686,0.06429830193519592,318,1275,
,,,318,1275,0.11433017253875732
0.11471867561340332,0.05123409628868103,0.06348457932472229,319,1279,
,,,319,1279,0.1216648519039154
0.16245172917842865,0.050295162945985794,0.11215656995773315,320,1283,
,,,320,1283,0.11224652081727982
0.17373058199882507,0.04998017102479935,0.12375041842460632,321,1287,
,,,321,1287,0.11109159886837006
0.16145241260528564,0.05058911070227623,0.11086329817771912,322,1291,
,,,322,1291,0.12307265400886536
0.12126772105693817,0.04984318092465401,0.07142454385757446,323,1295,
,,,323,1295,0.12754428386688232
0.11668230593204498,0.04982198774814606,0.06686031818389893,324,1299,
,,,324,1299,0.12280505895614624
0.12931296229362488,0.04915231093764305,0.08016064763069153,325,1303,
,,,325,1303,0.13188400864601135
0.1445625126361847,0.0489751473069191,0.09558737277984619,326,1307,
,,,326,1307,0.1266123354434967
0.11420027911663055,0.04835500195622444,0.06584528088569641,327,1311,
,,,327,1311,0.11862413585186005
0.15022487938404083,0.04772762581706047,0.10249724984169006,328,1315,
,,,328,1315,0.10928915441036224
0.12111203372478485,0.04714743420481682,0.07396459579467773,329,1319,
,,,329,1319,0.10935388505458832
0.12815719842910767,0.04681656137108803,0.08134064078330994,330,1323,
,,,330,1323,0.10429436713457108
0.13981962203979492,0.04643496498465538,0.09338465332984924,331,1327,
,,,331,1327,0.10323607176542282
0.10769268870353699,0.0457642637193203,0.06192842125892639,332,1331,
,,,332,1331,0.10419569909572601
0.1290121078491211,0.045943766832351685,0.08306834101676941,333,1335,
,,,333,1335,0.11922281980514526
0.20302824676036835,0.046000611037015915,0.15702763199806213,334,1339,
,,,334,1339,0.1082230657339096
0.1125464141368866,0.045061856508255005,0.06748455762863159,335,1343,
,,,335,1343,0.10455460846424103
0.11513707786798477,0.04433874040842056,0.07079833745956421,336,1347,
,,,336,1347,0.10986216366291046
0.09885520488023758,0.04461819678544998,0.0542370080947876,337,1351,
,,,337,1351,0.09762617945671082
0.10232082009315491,0.04379504546523094,0.05852577090263367,338,1355,
,,,338,1355,0.09640774130821228
0.11956839263439178,0.0444616861641407,0.07510671019554138,339,1359,
,,,339,1359,0.09464183449745178
0.09787143766880035,0.044342413544654846,0.05352902412414551,340,1363,
,,,340,1363,0.10414962470531464
0.1475919485092163,0.04395031929016113,0.10364162921905518,341,1367,
,,,341,1367,0.10353082418441772
0.10839095711708069,0.04280000552535057,0.06559094786643982,342,1371,
,,,342,1371,0.10237550735473633
0.09456183016300201,0.043078672140836716,0.051483154296875,343,1375,
,,,343,1375,0.10366809368133545
0.09648746252059937,0.04234960675239563,0.054137855768203735,344,1379,
,,,344,1379,0.09831226617097855
0.14620563387870789,0.04273015260696411,0.10347548127174377,345,1383,
,,,345,1383,0.10127520561218262
0.10641342401504517,0.041458338499069214,0.06495508551597595,346,1387,
,,,346,1387,0.1137067973613739
0.08938455581665039,0.04214289411902428,0.047241657972335815,347,1391,
,,,347,1391,0.10370475053787231
0.09147733449935913,0.04147496446967125,0.05000236630439758,348,1395,
,,,348,1395,0.09618779271841049
0.13311351835727692,0.0419885627925396,0.09112495183944702,349,1399,
,,,349,1399,0.11547917872667313
0.10230114310979843,0.04190646857023239,0.06039467453956604,350,1403,
,,,350,1403,0.11992993950843811
0.16169396042823792,0.04042673856019974,0.12126722931861877,351,1407,
,,,351,1407,0.14528706669807434
0.15354064106941223,0.0405370257794857,0.11300361156463623,352,1411,
,,,352,1411,0.1338793933391571
0.11094674468040466,0.04003697633743286,0.0709097683429718,353,1415,
,,,353,1415,0.12991222739219666
0.1150263100862503,0.04016341641545296,0.07486289739608765,354,1419,
,,,354,1419,0.11212997138500214
0.0994577556848526,0.04075018689036369,0.05870756506919861,355,1423,
,,,355,1423,0.13478772342205048
0.10742352902889252,0.039315033704042435,0.06810849905014038,356,1427,
,,,356,1427,0.12261010706424713
0.21159318089485168,0.04052811488509178,0.1710650622844696,357,1431,
,,,357,1431,0.13748830556869507
0.15325279533863068,0.03973476216197014,0.11351802945137024,358,1435,
,,,358,1435,0.12210303544998169
0.12107498198747635,0.03901682049036026,0.08205816149711609,359,1439,
,,,359,1439,0.11859441548585892
0.12015989422798157,0.039003875106573105,0.08115601539611816,360,1443,
,,,360,1443,0.10785147547721863
0.13002723455429077,0.038919154554605484,0.09110808372497559,361,1447,
,,,361,1447,0.1077120378613472
0.1617513746023178,0.0384124331176281,0.12333893775939941,362,1451,
,,,362,1451,0.11057363450527191
0.2181137204170227,0.038309842348098755,0.17980387806892395,363,1455,
,,,363,1455,0.10259586572647095
0.11133215576410294,0.03848624974489212,0.07284590601921082,364,1459,
,,,364,1459,0.13788577914237976
0.13901616632938385,0.03709699213504791,0.10191917419433594,365,1463,
,,,365,1463,0.10720260441303253
0.1085035651922226,0.03681563213467598,0.07168793678283691,366,1467,
,,,366,1467,0.09886825084686279
0.09424156695604324,0.03671924024820328,0.057522326707839966,367,1471,
,,,367,1471,0.09336958825588226
0.0878438651561737,0.03652471676468849,0.05131915211677551,368,1475,
,,,368,1475,0.0958935022354126
0.11656211316585541,0.036910880357027054,0.07965123653411865,369,1479,
,,,369,1479,0.09186402708292007
0.09658372402191162,0.037870172411203384,0.058713555335998535,370,1483,
,,,370,1483,0.10417155176401138
0.09594164788722992,0.036030396819114685,0.059911251068115234,371,1487,
,,,371,1487,0.09832550585269928
0.08894418179988861,0.035571735352277756,0.05337244272232056,372,1491,
,,,372,1491,0.08765804022550583
0.17648328840732574,0.03652225062251091,0.13996103405952454,373,1495,
,,,373,1495,0.10235056281089783
0.11081193387508392,0.03529391810297966,0.07551801204681396,374,1499,
,,,374,1499,0.08675999194383621
0.09402530640363693,0.03465186804533005,0.059373438358306885,375,1503,
,,,375,1503,0.08178471028804779
0.0882934033870697,0.0356878936290741,0.052605509757995605,376,1507,
,,,376,1507,0.08888371288776398
0.08353754878044128,0.034803930670022964,0.04873362183570862,377,1511,
,,,377,1511,0.087405726313591
0.08456581830978394,0.035648640245199203,0.048917174339294434,378,1515,
,,,378,1515,0.0996340811252594
0.08406917750835419,0.034514617174863815,0.04955455660820007,379,1519,
,,,379,1519,0.09404042363166809
0.1115628331899643,0.0354224257171154,0.0761404037475586,380,1523,
,,,380,1523,0.08502818644046783
0.11087287962436676,0.035033658146858215,0.07583922147750854,381,1527,
,,,381,1527,0.09091152995824814
0.11942768096923828,0.03466475382447243,0.08476293087005615,382,1531,
,,,382,1531,0.08827697485685349
0.10140227526426315,0.03407960385084152,0.06732267141342163,383,1535,
,,,383,1535,0.08929834514856339
0.10150982439517975,0.03355048596858978,0.06795933842658997,384,1539,
,,,384,1539,0.08779054880142212
0.12134440243244171,0.03287820145487785,0.08846619725227356,385,1543,
,,,385,1543,0.09455057978630066
0.08892720937728882,0.03385811671614647,0.05506908893585205,386,1547,
,,,386,1547,0.08433979749679565
0.08846477419137955,0.03427136689424515,0.0541934072971344,387,1551,
,,,387,1551,0.09157547354698181
0.11604912579059601,0.03368489071726799,0.08236423134803772,388,1555,
,,,388,1555,0.08476151525974274
0.08552834391593933,0.03263002261519432,0.05289831757545471,389,1559,
,,,389,1559,0.08485029637813568
0.13672998547554016,0.03335520625114441,0.10337477922439575,390,1563,
,,,390,1563,0.09059286117553711
0.18435664474964142,0.033178579062223434,0.15117806196212769,391,1567,
,,,391,1567,0.08712078630924225
0.11237718164920807,0.03299723193049431,0.07937994599342346,392,1571,
,,,392,1571,0.09031271934509277
0.07815490663051605,0.03285561874508858,0.04529929161071777,393,1575,
,,,393,1575,0.08174432814121246
0.1503383368253708,0.03325860574841499,0.1170797348022461,394,1579,
,,,394,1579,0.08577258884906769
0.2545934021472931,0.0330844521522522,0.2215089499950409,395,1583,
,,,395,1583,0.1133473813533783
0.10674075782299042,0.032446637749671936,0.07429412007331848,396,1587,
,,,396,1587,0.12080162763595581
0.14038357138633728,0.03303394094109535,0.10734963417053223,397,1591,
,,,397,1591,0.09759562462568283
0.0772382915019989,0.03229067102074623,0.04494762420654297,398,1595,
,,,398,1595,0.09096889197826385
0.07946163415908813,0.031602535396814346,0.04785910248756409,399,1599,
,,,399,1599,0.09161210060119629
0.07823159545660019,0.031147709116339684,0.047083884477615356,400,1603,
,,,400,1603,0.07965855300426483
0.0905194878578186,0.03278425335884094,0.05773523449897766,401,1607,
,,,401,1607,0.07841672003269196
0.10105875134468079,0.03151664137840271,0.06954210996627808,402,1611,
,,,402,1611,0.09024230390787125
0.10628394782543182,0.03195367380976677,0.07433027029037476,403,1615,
,,,403,1615,0.09070535004138947
0.15265557169914246,0.03154480829834938,0.12111076712608337,404,1619,
,,,404,1619,0.1384860873222351
0.11639404296875,0.03118327260017395,0.08521077036857605,405,1623,
,,,405,1623,0.11281369626522064
0.09236764162778854,0.031762026250362396,0.06060561537742615,406,1627,
,,,406,1627,0.091157928109169
0.11144542694091797,0.03093203902244568,0.08051338791847229,407,1631,
,,,407,1631,0.08619338274002075
0.08342105895280838,0.030629044398665428,0.0527920126914978,408,1635,
,,,408,1635,0.10316921025514603
0.10754163563251495,0.03107653371989727,0.07646510004997253,409,1639,
,,,409,1639,0.09305322170257568
0.08026981353759766,0.03106483817100525,0.04920497536659241,410,1643,
,,,410,1643,0.07956081628799438
0.11688289791345596,0.030572036281228065,0.08631086349487305,411,1647,
,,,411,1647,0.09048803895711899
0.10417287796735764,0.03092792071402073,0.07324495911598206,412,1651,
,,,412,1651,0.07318246364593506
0.0767352283000946,0.030517105013132095,0.04621812701225281,413,1655,
,,,413,1655,0.10181424021720886
0.10161568224430084,0.030006034299731255,0.07160964608192444,414,1659,
,,,414,1659,0.08412307500839233
0.08105726540088654,0.030277086421847343,0.05078017711639404,415,1663,
,,,415,1663,0.08003354072570801
0.08190809190273285,0.031096620485186577,0.05081146955490112,416,1667,
,,,416,1667,0.07539498805999756
0.06483066827058792,0.030750906094908714,0.03407976031303406,417,1671,
,,,417,1671,0.07296805083751678
0.06967681646347046,0.02990811876952648,0.03976869583129883,418,1675,
,,,418,1675,0.07514790445566177
0.10112597048282623,0.0304480642080307,0.07067790627479553,419,1679,
,,,419,1679,0.0726701021194458
0.09017165005207062,0.029744520783424377,0.06042712926864624,420,1683,
,,,420,1683,0.08165623247623444
0.0666036605834961,0.029215751215815544,0.0373879075050354,421,1687,
,,,421,1687,0.0727568045258522
0.06673210859298706,0.029735416173934937,0.036996692419052124,422,1691,
,,,422,1691,0.07460963726043701
0.14874130487442017,0.03004005365073681,0.11870124936103821,423,1695,
,,,423,1695,0.07307082414627075
0.07992340624332428,0.028980597853660583,0.050942808389663696,424,1699,
,,,424,1699,0.07775579392910004
0.07389556616544724,0.029321661219000816,0.04457390308380127,425,1703,
,,,425,1703,0.07164043188095093
0.0933382660150528,0.02974994294345379,0.06358832120895386,426,1707,
,,,426,1707,0.07827103137969971
0.08233872056007385,0.028876839205622673,0.05346187949180603,427,1711,
,,,427,1711,0.07702118903398514
0.18324138224124908,0.029475560411810875,0.15376582741737366,428,1715,
,,,428,1715,0.09449039399623871
0.08238546550273895,0.028635520488023758,0.05374994874000549,429,1719,
,,,429,1719,0.10542972385883331
0.09910644590854645,0.02860109880566597,0.07050535082817078,430,1723,
,,,430,1723,0.10407252609729767
0.07778391242027283,0.02859223261475563,0.049191683530807495,431,1727,
,,,431,1727,0.08042365312576294
0.07099258899688721,0.029002605006098747,0.04198998212814331,432,1731,
,,,432,1731,0.07870808243751526
0.08902444690465927,0.028376812115311623,0.0606476366519928,433,1735,
,,,433,1735,0.07646292448043823
0.09137798845767975,0.02867652289569378,0.06270146369934082,434,1739,
,,,434,1739,0.07967086136341095
0.076044000685215,0.029054885730147362,0.046989113092422485,435,1743,
,,,435,1743,0.08033475279808044
0.08216045051813126,0.02794927917420864,0.054211169481277466,436,1747,
,,,436,1747,0.07029718160629272
0.07327050715684891,0.02865196205675602,0.04461854696273804,437,1751,
,,,437,1751,0.07678201049566269
0.07845599204301834,0.029133444651961327,0.049322545528411865,438,1755,
,,,438,1755,0.07443787157535553
0.09045010060071945,0.02810578979551792,0.06234431266784668,439,1759,
,,,439,1759,0.07945142686367035
0.08848830312490463,0.028163602575659752,0.06032469868659973,440,1763,
,,,440,1763,0.07286161184310913
0.07575341314077377,0.02788459323346615,0.047868818044662476,441,1767,
,,,441,1767,0.06917205452919006
0.0647747740149498,0.028073808178305626,0.03670096397399902,442,1771,
,,,442,1771,0.0667078047990799
0.07553485035896301,0.028900865465402603,0.04663398861885071,443,1775,
,,,443,1775,0.06443410366773605
0.08003047108650208,0.0280226469039917,0.052007824182510376,444,1779,
,,,444,1779,0.06345249712467194
0.08107160031795502,0.028252556920051575,0.05281904339790344,445,1783,
,,,445,1783,0.06721540540456772
0.07147426903247833,0.027669889852404594,0.04380437731742859,446,1787,
,,,446,1787,0.07572436332702637
0.07294757664203644,0.0284111388027668,0.044536441564559937,447,1791,
,,,447,1791,0.06949819624423981
0.06402270495891571,0.027832169085741043,0.036190539598464966,448,1795,
,,,448,1795,0.0677240788936615
0.07086901366710663,0.027524573728442192,0.04334443807601929,449,1799,
,,,449,1799,0.06479436159133911
0.08741304278373718,0.026936350390315056,0.06047669053077698,450,1803,
,,,450,1803,0.07351625710725784
0.0699770599603653,0.02754981629550457,0.042427241802215576,451,1807,
,,,451,1807,0.07921339571475983
0.09173180162906647,0.0273140799254179,0.06441771984100342,452,1811,
,,,452,1811,0.07119404524564743
0.06312476843595505,0.02710183523595333,0.03602293133735657,453,1815,
,,,453,1815,0.07059842348098755
0.06779611110687256,0.027457742020487785,0.040338367223739624,454,1819,
,,,454,1819,0.06651385873556137
0.06572254002094269,0.02810298278927803,0.037619560956954956,455,1823,
,,,455,1823,0.06933097541332245
0.06251151859760284,0.02770404890179634,0.0348074734210968,456,1827,
,,,456,1827,0.06374741345643997
0.0865585207939148,0.027342140674591064,0.05921638011932373,457,1831,
,,,457,1831,0.059746332466602325
0.08564232289791107,0.027755308896303177,0.05788701772689819,458,1835,
,,,458,1835,0.07452243566513062
0.0689055323600769,0.02698555961251259,0.041919976472854614,459,1839,
,,,459,1839,0.07832431048154831
0.07440409064292908,0.026692211627960205,0.04771187901496887,460,1843,
,,,460,1843,0.06830906867980957
0.07265231013298035,0.027436939999461174,0.04521536827087402,461,1847,
,,,461,1847,0.08083126693964005
0.06363798677921295,0.027288425713777542,0.03634956479072571,462,1851,
,,,462,1851,0.0908556878566742
0.08049335330724716,0.027196010574698448,0.053297340869903564,463,1855,
,,,463,1855,0.07193254679441452
0.07023196667432785,0.026146313175559044,0.04408565163612366,464,1859,
,,,464,1859,0.06568267196416855
0.05471678823232651,0.026340479031205177,0.02837631106376648,465,1863,
,,,465,1863,0.07797134667634964
0.06731922924518585,0.026179982349276543,0.04113924503326416,466,1867,
,,,466,1867,0.07761530578136444
0.07695166766643524,0.026392532512545586,0.05055913329124451,467,1871,
,,,467,1871,0.06585300713777542
0.07851542532444,0.02648143284022808,0.05203399062156677,468,1875,
,,,468,1875,0.07050223648548126
0.06348036974668503,0.025793546810746193,0.037686824798583984,469,1879,
,,,469,1879,0.06758899986743927
0.07498420029878616,0.026094505563378334,0.04888969659805298,470,1883,
,,,470,1883,0.05870257318019867
0.06919734179973602,0.026247724890708923,0.0429496169090271,471,1887,
,,,471,1887,0.06515466421842575
0.06217740476131439,0.026868445798754692,0.03530895709991455,472,1891,
,,,472,1891,0.0671469122171402
0.06497736275196075,0.02592785656452179,0.039049506187438965,473,1895,
,,,473,1895,0.06300696730613708
0.050734974443912506,0.02616194449365139,0.024573028087615967,474,1899,
,,,474,1899,0.05806795135140419
0.06936335563659668,0.025593820959329605,0.04376953840255737,475,1903,
,,,475,1903,0.05882604420185089
0.05373573303222656,0.026255309581756592,0.02748042345046997,476,1907,
,,,476,1907,0.06709416210651398
0.06163002550601959,0.025639519095420837,0.035990506410598755,477,1911,
,,,477,1911,0.06752267479896545
0.057268090546131134,0.026338675990700722,0.03092941641807556,478,1915,
,,,478,1915,0.06586544960737228
0.05416408181190491,0.025696277618408203,0.028467804193496704,479,1919,
,,,479,1919,0.060118623077869415
0.10185297578573227,0.02595134638249874,0.07590162754058838,480,1923,
,,,480,1923,0.06867070496082306
0.06918524205684662,0.025796247646212578,0.04338899254798889,481,1927,
,,,481,1927,0.07053456455469131
0.06092544272542,0.026065755635499954,0.034859687089920044,482,1931,
,,,482,1931,0.064236119389534
0.061067987233400345,0.02583380416035652,0.03523418307304382,483,1935,
,,,483,1935,0.06255808472633362
0.06458856165409088,0.025812191888689995,0.03877636790275574,484,1939,
,,,484,1939,0.062397897243499756
0.059729255735874176,0.026411449536681175,0.03331780433654785,485,1943,
,,,485,1943,0.06526261568069458
0.05526106432080269,0.025799233466386795,0.029461830854415894,486,1947,
,,,486,1947,0.06882471591234207
0.0765681117773056,0.02608083002269268,0.05048727989196777,487,1951,
,,,487,1951,0.06254065036773682
0.06047285348176956,0.02594638429582119,0.03452646732330322,488,1955,
,,,488,1955,0.0655859187245369
0.05783148482441902,0.02591722086071968,0.03191426396369934,489,1959,
,,,489,1959,0.06894630193710327
0.05931182578206062,0.02512132003903389,0.03419050574302673,490,1963,
,,,490,1963,0.06426603347063065
0.08776909857988358,0.02585691772401333,0.0619121789932251,491,1967,
,,,491,1967,0.06776469945907593
0.06264717876911163,0.02532099559903145,0.03732618689537048,492,1971,
,,,492,1971,0.06196198984980583
0.0648135170340538,0.025872012600302696,0.03894150257110596,493,1975,
,,,493,1975,0.07179559767246246
0.07509711384773254,0.02592569589614868,0.04917141795158386,494,1979,
,,,494,1979,0.07231229543685913
0.061679840087890625,0.025047749280929565,0.03663209080696106,495,1983,
,,,495,1983,0.06395792216062546
0.061417944729328156,0.025383925065398216,0.03603401780128479,496,1987,
,,,496,1987,0.06517016142606735
0.06298276782035828,0.02569487690925598,0.037287890911102295,497,1991,
,,,497,1991,0.06446075439453125
0.17477886378765106,0.026015806943178177,0.14876306056976318,498,1995,
,,,498,1995,0.06921856105327606
0.06702885776758194,0.02530435286462307,0.04172450304031372,499,1999,
,,,499,1999,0.0941912829875946
